StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,agreement,comp_check,trustworthiness,negative_cons,neg_cons_reasons,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,condition
25/04/2019 21:28,25/04/2019 21:29,0,100,66,1,25/04/2019 21:29,R_1dc8x8wcdCtrJYZ,anonymous,EN-GB,7,4,7,13,,31,male,5,,"$40,000 to $59,999",3,50000,9beadc6e,1154727d,United States,concrete-rule
25/04/2019 21:27,25/04/2019 21:29,0,100,165,1,25/04/2019 21:29,R_2DV8NliokpBqkRo,anonymous,EN-GB,6,4,5,15,"Deciding on how to allocate medical care based on perceived social value could promote social stratification and introduce tension into society, especially if people want to formalize a method for determining who should receive medical care in scarce conditions",44,male,5,,"Less than $9,999",0,5000,e6641f87,dc1c0ecf,United States,concrete-norule
25/04/2019 21:27,25/04/2019 21:29,0,100,157,1,25/04/2019 21:29,R_1GvHdTFfkZakTZk,anonymous,EN-GB,6,4,5,15,we would be saying some lives are worth more than others and could open ourselves up to a lawsuit,29,female,5,,"$85,000 to $114,999",5,100000,35943bf4,99ad96bd,United States,concrete-rule
25/04/2019 21:28,25/04/2019 21:29,0,100,97,1,25/04/2019 21:29,R_1OCBLAS2Ppl8FqU,anonymous,EN-GB,7,4,5,16,If abused it could destroy the hospital.,31,male,2,,"$10,000 to $24,999",1,17500,12f815d2,5a128fbd,United States,concrete-rule
25/04/2019 21:27,25/04/2019 21:29,0,100,116,1,25/04/2019 21:29,R_20YiPgi7WDuno5a,anonymous,EN-GB,1,4,6,14,,67,male,2,,"$85,000 to $114,999",5,100000,57e9e43c,61cd37de,United States,concrete-norule
25/04/2019 21:28,25/04/2019 21:30,0,100,79,1,25/04/2019 21:30,R_25Re0st3BQhsd42,anonymous,EN-GB,7,4,7,11,,35,male,2,,"$10,000 to $24,999",1,17500,62edbdd4,dcd56967,United States,concrete-norule
25/04/2019 21:27,25/04/2019 21:30,0,100,154,1,25/04/2019 21:30,R_DwrCIcIoArlOM9j,anonymous,EN-GB,2,4,1,17,Humans can't judge who is more important overall. Maybe a lowly janitor saves the life of a future Nobel Peace Prize winner one day; you just can't tell all the consequences of the choice to pick one.,51,female,3,,"$25,000 to $39,999",2,32500,ebb84904,501c6538,United States,concrete-rule
25/04/2019 21:29,25/04/2019 21:30,0,100,93,1,25/04/2019 21:30,R_3Kp7V03EWocYtZJ,anonymous,EN-GB,6,4,5,12,,33,male,4,,"$10,000 to $24,999",1,17500,485e7074,c64b5679,United States,concrete-norule
25/04/2019 21:29,25/04/2019 21:30,0,100,90,1,25/04/2019 21:30,R_32X72pPsIGNydjw,anonymous,EN-GB,6,4,6,12,,45,female,3,,"$60,000 to $84,999",4,72500,e1e5475e,62617871,United States,concrete-rule
25/04/2019 21:27,25/04/2019 21:30,0,100,194,1,25/04/2019 21:30,R_3MhbOB3FJxf4R2N,anonymous,EN-GB,2,4,3,17,"There would be people that would consider this unfair and feel discriminated against, and lawsuits for unlawful death would occur.",52,male,6,,"$115,000 to $149,999",6,132500,d62cd836,64dd7de4,United States,hypothetical-rule
25/04/2019 21:29,25/04/2019 21:30,0,100,107,1,25/04/2019 21:30,R_1kGtib81SCT1iR1,anonymous,EN-GB,1,4,1,17,The selection should be random to give everyone a chance at organs not just the most needy. Otherwise this proposal could piss a lot of people off.,25,male,2,,"$10,000 to $24,999",1,17500,b5c1e000,bd078748,United States,hypothetical-rule
25/04/2019 21:29,25/04/2019 21:30,0,100,67,1,25/04/2019 21:30,R_BJKuJWq4UAxWoGl,anonymous,EN-GB,6,4,5,13,,48,male,6,,"$25,000 to $39,999",2,32500,ca83e992,ddfc077e,United States,concrete-norule
25/04/2019 21:28,25/04/2019 21:31,0,100,158,1,25/04/2019 21:31,R_AHXvXohwELbmfFn,anonymous,EN-GB,1,4,1,17,Basing transplant decisions on a person's perceived future value to society is inherently subject to extreme bias.,57,male,5,,"$25,000 to $39,999",2,32500,9480bd91,f00a77f1,United States,concrete-norule
25/04/2019 21:30,25/04/2019 21:31,0,100,37,1,25/04/2019 21:31,R_3rVxRFzFFLLplta,anonymous,EN-GB,5,3,6,15,It could cause death or injury to the person not treated.,25,male,5,,"$40,000 to $59,999",3,50000,d66a2eb5,fac6ab29,United States,concrete-norule
25/04/2019 21:29,25/04/2019 21:31,0,100,136,1,25/04/2019 21:31,R_XsKQZlCLpswQqOZ,anonymous,EN-GB,5,4,5,15,It could imply that some lives are more important than others and lead to generally not trusting this hospital to have the best interest of the patient in mind.,31,female,5,,"$60,000 to $84,999",4,72500,8fa67806,d6afdb57,United States,hypothetical-rule
25/04/2019 21:30,25/04/2019 21:31,0,100,71,1,25/04/2019 21:31,R_2WVG0VUn0GfoOnL,anonymous,EN-GB,5,4,5,15,Maybe people would revolt when they discover that their is preferential treatment going on.,27,female,4,,"$10,000 to $24,999",1,17500,68f8cb88,b75e1a17,United States,concrete-rule
25/04/2019 21:31,25/04/2019 21:31,0,100,51,1,25/04/2019 21:31,R_20Nx1SyJ9epYpf9,anonymous,EN-GB,5,4,4,15,this would lead to a potential new normal moving forward which would be tough to engage in,32,male,5,,"$60,000 to $84,999",4,72500,a619c674,d6369ece,United States,concrete-norule
25/04/2019 21:29,25/04/2019 21:32,0,100,178,1,25/04/2019 21:32,R_3stg55ewpiNnwqn,anonymous,EN-GB,3,4,5,16,"While I sort of agree with the general principle, it could lead to all sorts of nasty tricks behind the scenes as people try to make themselves, or the person they represent, seem more worthy for a transplant.  Wealthy people would probably find a way to come out unfairly ahead.",49,male,5,,"$40,000 to $59,999",3,50000,f72ea3b3,940441a9,United States,concrete-rule
25/04/2019 21:31,25/04/2019 21:32,0,100,57,1,25/04/2019 21:32,R_12g7sf8b32uaS4c,anonymous,EN-GB,5,4,6,14,,46,female,5,,"$115,000 to $149,999",6,132500,8adf6e25,2b734264,United States,concrete-rule
25/04/2019 21:30,25/04/2019 21:32,0,100,125,1,25/04/2019 21:32,R_sjwMdI5vurr4Rup,anonymous,EN-GB,1,4,1,17,selecting people for organs based n their social status or wealth creates a society that is inhumane and violent,33,other,5,,"$25,000 to $39,999",2,32500,2b70b122,13061832,United States,concrete-norule
25/04/2019 21:30,25/04/2019 21:32,0,100,106,1,25/04/2019 21:32,R_3k4FQnJhbhHOAu6,anonymous,EN-GB,6,4,6,15,people might think the doctor was chosen only because of his status,64,female,4,,"$85,000 to $114,999",5,100000,9b402c05,a42c14a6,United States,concrete-norule
25/04/2019 21:31,25/04/2019 21:32,0,100,63,1,25/04/2019 21:32,R_R9d4jnzNB0FvRpD,anonymous,EN-GB,5,4,5,13,,33,male,2,,"$40,000 to $59,999",3,50000,8c481a71,8e917aff,United States,concrete-rule
25/04/2019 21:31,25/04/2019 21:32,0,100,69,1,25/04/2019 21:32,R_1LYvTgerQdpx168,anonymous,EN-GB,5,4,4,15,"back last from family members, loss of grants.",29,female,4,,"$25,000 to $39,999",2,32500,4aa4d90f,e61d78d6,United States,concrete-rule
25/04/2019 21:32,25/04/2019 21:32,0,100,45,1,25/04/2019 21:32,R_2DMGWlE4hhUWHah,anonymous,EN-GB,6,4,6,13,,26,male,5,,"$60,000 to $84,999",4,72500,550c71cb,4f77f33c,United States,concrete-norule
25/04/2019 21:31,25/04/2019 21:33,0,100,82,1,25/04/2019 21:33,R_2wKzgf804r1QkDT,anonymous,EN-GB,6,4,6,13,,58,female,6,,"$40,000 to $59,999",3,50000,5321c32a,2e9351ae,United States,concrete-norule
25/04/2019 21:31,25/04/2019 21:33,0,100,82,1,25/04/2019 21:33,R_PvwVgiMXLS0GImJ,anonymous,EN-GB,2,4,2,14,,27,male,2,,"$115,000 to $149,999",6,132500,705cf1e7,d51b9721,United States,concrete-norule
25/04/2019 21:30,25/04/2019 21:33,0,100,135,1,25/04/2019 21:33,R_1NPFm34Pfyf976F,anonymous,EN-GB,1,4,5,17,"You never know who could be more beneficial in the long run.  Also, I'd be worried about them changing the rules on what ""beneficial really means.",34,male,5,,"$85,000 to $114,999",5,100000,7194ea52,6f8da76b,United States,concrete-rule
25/04/2019 21:32,25/04/2019 21:33,0,100,62,1,25/04/2019 21:33,R_OGTcFmdmAovNYFr,anonymous,EN-GB,3,4,4,14,,37,female,5,,"$85,000 to $114,999",5,100000,2cfa085d,f6321e3d,United States,hypothetical-rule
25/04/2019 21:32,25/04/2019 21:33,0,100,42,1,25/04/2019 21:33,R_qwtwhdthlYFeT0B,anonymous,EN-GB,7,4,4,15,no idea,37,male,5,,"$60,000 to $84,999",4,72500,66d2d8e2,8197f28a,United States,concrete-rule
25/04/2019 21:31,25/04/2019 21:33,0,100,115,1,25/04/2019 21:33,R_cx2qNqDImIwZrR7,anonymous,EN-GB,5,4,4,14,,47,female,5,,"$200,000 or more",8,225000,9b568582,70c74521,United States,hypothetical-rule
25/04/2019 21:30,25/04/2019 21:33,0,100,188,1,25/04/2019 21:33,R_1kHdUu4JGRGPbxs,anonymous,EN-GB,5,4,4,15,"Deciding to play God in this situation would be hard, who can really judge who is more worthy of an organ based on current lifestyle, I could understand if they had a serious illness and wouldn't live long anyways or someone in prison for murder etc, it could also get caught up in hospital politics.",53,female,3,,"$40,000 to $59,999",3,50000,03758c4c,f1697c80,United States,concrete-rule
25/04/2019 21:33,25/04/2019 21:34,0,100,62,1,25/04/2019 21:34,R_32XRVKwKfS35okZ,anonymous,EN-GB,4,4,5,13,,57,female,4,,"$25,000 to $39,999",2,32500,1bda4e4b,6ee58ffc,United States,concrete-norule
25/04/2019 21:33,25/04/2019 21:34,0,100,75,1,25/04/2019 21:34,R_uvTrtfpZGgYgb3X,anonymous,EN-GB,4,4,5,16,Choosing people based on their perceived work value seems unethical. The other person may be a caretaker.,41,male,2,,"$10,000 to $24,999",1,17500,15f0efbc,f953a95e,United States,hypothetical-rule
25/04/2019 21:32,25/04/2019 21:34,0,100,144,1,25/04/2019 21:34,R_1Dr2AuHGVQD6DaP,anonymous,EN-GB,3,4,5,15,faliure of the organ,45,male,3,,"$25,000 to $39,999",2,32500,e6afe972,8318b226,United States,concrete-rule
25/04/2019 21:33,25/04/2019 21:34,0,100,85,1,25/04/2019 21:34,R_1dBxqNyW7JNTjEW,anonymous,EN-GB,7,4,7,15,People may claim that the person who died was treated unjustly and attempt to sue the hospital,26,male,6,,"$40,000 to $59,999",3,50000,3d431889,ae14f6c9,United States,concrete-rule
25/04/2019 21:33,25/04/2019 21:35,0,100,94,1,25/04/2019 21:35,R_OMU1FbpdoaGg2kx,anonymous,EN-GB,4,4,1,17,The hospital could pick and choose who they let live or die,68,female,3,,"$40,000 to $59,999",3,50000,50d22ee7,01c69640,United States,concrete-norule
25/04/2019 21:32,25/04/2019 21:35,0,100,132,1,25/04/2019 21:35,R_2uVcyVXSRQClZw7,anonymous,EN-GB,4,4,4,16,It would lead to a negative affect because only certain people would receive an organ transplant.,21,female,2,,"$25,000 to $39,999",2,32500,2df05452,136dd0a3,United States,hypothetical-rule
25/04/2019 21:34,25/04/2019 21:35,0,100,90,1,25/04/2019 21:35,R_3IQ5RivBDUVoGLN,anonymous,EN-GB,5,4,4,15,Favortism and people losing their love ones,26,male,2,,"$40,000 to $59,999",3,50000,2e074aa1,5a4af09a,United States,concrete-norule
25/04/2019 21:34,25/04/2019 21:35,0,100,72,1,25/04/2019 21:35,R_bpEs5SQX8S6HRQJ,anonymous,EN-GB,7,4,7,14,,47,female,4,,"$60,000 to $84,999",4,72500,45e7dca8,ef07b15e,United States,concrete-rule
25/04/2019 21:34,25/04/2019 21:35,0,100,62,1,25/04/2019 21:35,R_279hSgJbxidJufV,anonymous,EN-GB,2,4,1,17,YOU'RE MAKING LIFE AND DEATH DECISIONS BASED ON WHAT ANOTHER HUMAN DETERMINES IS A VALUABLE LIFE,34,female,4,,"$85,000 to $114,999",5,100000,1096afd4,2ee3ff63,United States,hypothetical-rule
25/04/2019 21:34,25/04/2019 21:35,0,100,66,1,25/04/2019 21:35,R_1BXHRpX8HdG7Bvg,anonymous,EN-GB,5,4,4,14,,38,female,5,,"$40,000 to $59,999",3,50000,77dfdf13,30500376,United States,hypothetical-rule
25/04/2019 21:31,25/04/2019 21:36,0,100,248,1,25/04/2019 21:36,R_2Qm4spq4m2F0X1f,anonymous,EN-GB,5,4,5,16,It could cause organs to only be given to high status people and the lower status people might suffer because they can't get an organ donation.,41,male,5,,"$10,000 to $24,999",1,17500,74c532d6,ed681319,United States,hypothetical-rule
25/04/2019 21:34,25/04/2019 21:36,0,100,108,1,25/04/2019 21:36,R_2dGEL4jyxpLfIj6,anonymous,EN-GB,4,4,4,15,It might be hard to choose who is truly worthy of a transplant.,31,male,4,,"$60,000 to $84,999",4,72500,bcddf94b,20a2e655,United States,hypothetical-rule
25/04/2019 21:35,25/04/2019 21:36,0,100,79,1,25/04/2019 21:36,R_phBPhHSceb1SDhD,anonymous,EN-GB,4,4,4,16,Its not possible to determine one persons worth over anothers,31,female,6,,"$150,000 to $199,999",7,175000,3666b5de,bcf8a504,United States,concrete-norule
25/04/2019 21:34,25/04/2019 21:36,0,100,102,1,25/04/2019 21:36,R_aboDzSSbtH7kVyh,anonymous,EN-GB,5,4,5,13,,56,female,5,,"$25,000 to $39,999",2,32500,bf2048d2,34d323c1,United States,concrete-rule
25/04/2019 21:35,25/04/2019 21:36,0,100,63,1,25/04/2019 21:36,R_3PoGpkzYlP7xIqN,anonymous,EN-GB,3,4,5,14,,55,female,6,,"$85,000 to $114,999",5,100000,403b92c8,0def8bcc,United States,concrete-norule
25/04/2019 21:34,25/04/2019 21:36,0,100,112,1,25/04/2019 21:36,R_1GDG8LZ4dHKkiTT,anonymous,EN-GB,6,4,6,15,It could set a bad precedent of valuing one life over another,41,male,8,,"$115,000 to $149,999",6,132500,5.81E+09,86e1c667,United States,concrete-norule
25/04/2019 21:34,25/04/2019 21:36,0,100,127,1,25/04/2019 21:36,R_2rpX7Cp2XBq5o2O,anonymous,EN-GB,5,4,5,15,People could take advantage of the system and gain access to new kidneys.,36,female,2,,"$10,000 to $24,999",1,17500,e6fd62e9,dc3704e3,United States,concrete-rule
25/04/2019 21:35,25/04/2019 21:36,0,100,57,1,25/04/2019 21:36,R_OdTGiaE4RH6ktSV,anonymous,EN-GB,5,4,5,13,,34,male,5,,"$40,000 to $59,999",3,50000,837b4872,fb331e4a,United States,concrete-norule
25/04/2019 21:35,25/04/2019 21:36,0,100,100,1,25/04/2019 21:36,R_2YhLZOsWj7elaEG,anonymous,EN-GB,5,4,5,13,,54,male,5,,"$10,000 to $24,999",1,17500,c565699d,14bf065f,United States,hypothetical-rule
25/04/2019 21:35,25/04/2019 21:37,0,100,136,1,25/04/2019 21:37,R_BE1Jf1T8KCGkXbb,anonymous,EN-GB,2,4,1,17,It is signalling that they are going to  judge lives by dollar value. obviously the doctor is making more then the unemployed man and it gives the appearance the kidney is for sale.. Which in a way it is,44,male,2,,"$25,000 to $39,999",2,32500,15961ab7,78de366e,United States,hypothetical-rule
25/04/2019 21:36,25/04/2019 21:37,0,100,71,1,25/04/2019 21:37,R_2y3nx50ZJso9Qg2,anonymous,EN-GB,1,4,2,11,,38,female,5,,"$40,000 to $59,999",3,50000,93767485,c32232f4,United States,hypothetical-rule
25/04/2019 21:36,25/04/2019 21:37,0,100,94,1,25/04/2019 21:37,R_4My2dXbSlKDdylX,anonymous,EN-GB,6,4,5,15,It could lead to wealthy people being given precident over poor people even though their contributions are not necessarily more significant.,53,female,7,,"$200,000 or more",8,225000,6c8a2970,81613302,United States,concrete-rule
25/04/2019 21:35,25/04/2019 21:38,0,100,124,1,25/04/2019 21:38,R_3fAYbl5BTc078Wj,anonymous,EN-GB,1,4,1,17,"I think there would be lawsuits, because the board favored the doctors, and profit might be involved.",62,female,2,,"Less than $9,999",0,5000,37f0d54f,fa55b911,United States,hypothetical-rule
25/04/2019 21:36,25/04/2019 21:38,0,100,73,1,25/04/2019 21:38,R_3rIY9JQoxiYRZ6u,anonymous,EN-GB,6,4,6,13,,31,male,2,,"$25,000 to $39,999",2,32500,1a781c36,8323fb05,United States,concrete-norule
25/04/2019 21:37,25/04/2019 21:38,0,100,61,1,25/04/2019 21:38,R_2aLA4qTXp3XfQZl,anonymous,EN-GB,6,4,4,17,"It will become increasingly hard to determine who ""deserves"" organs when the lines are blurred.",23,male,5,,"$115,000 to $149,999",6,132500,7.97E+66,0535d0f1,United States,concrete-norule
25/04/2019 21:36,25/04/2019 21:38,0,100,89,1,25/04/2019 21:38,R_1exWSoDiFvy20P6,anonymous,EN-GB,1,4,1,17,"The board could pick and choose by status, which would be unequal.",61,male,5,,"$115,000 to $149,999",6,132500,547ea15f,5ede7f25,United States,hypothetical-rule
25/04/2019 21:36,25/04/2019 21:38,0,100,102,1,25/04/2019 21:38,R_OdGq6f8pck3o0kp,anonymous,EN-GB,4,4,4,15,I just dont think its fair since some people cant help the outcome of their lives sometimes. Its probably a bad look but I suppose something has to be done. ,25,male,2,,"$40,000 to $59,999",3,50000,b2bbc430,a74e136e,United States,concrete-rule
25/04/2019 21:37,25/04/2019 21:38,0,100,86,1,25/04/2019 21:38,R_9S4QYbGHgWoYL7j,anonymous,EN-GB,5,4,4,14,,26,female,2,,"$10,000 to $24,999",1,17500,25064b3e,c67fe4c6,United States,concrete-rule
25/04/2019 21:37,25/04/2019 21:38,0,100,111,1,25/04/2019 21:38,R_efbljcbvobIW0dH,anonymous,EN-GB,6,4,4,15,Maybe it would be seen as unethical or unfair by the public and cause mistrust.,32,male,5,,"$25,000 to $39,999",2,32500,0373f185,34617636,United States,concrete-rule
25/04/2019 21:33,25/04/2019 21:38,0,100,349,1,25/04/2019 21:38,R_1MYwrAAhKmfrI1m,anonymous,EN-GB,5,4,4,16,"There may be cases where it's not easy to figure out who will benefit society more. It comes a contest to see who is more well-off, richer, etc. and that creates a class disparity in who is ""saved"" and who is not.",34,female,5,,"$60,000 to $84,999",4,72500,e84e04c1,78a7b3b9,United States,concrete-rule
25/04/2019 21:36,25/04/2019 21:38,0,100,116,1,25/04/2019 21:38,R_3EQYRWJlIn3KaUH,anonymous,EN-GB,6,4,5,16,The proposal is near-sighted and can easily be taken as discrimination--as we only know about the individuals' working situation and nothing more.,30,male,4,,"$40,000 to $59,999",3,50000,3d9c4152,10064ac0,United States,concrete-norule
25/04/2019 21:34,25/04/2019 21:39,0,100,243,1,25/04/2019 21:39,R_Y5ZgewDTBCXLgc1,anonymous,EN-GB,5,4,3,15,People will likely be sacrificed for the sake of someone better off.,21,male,2,,"$25,000 to $39,999",2,32500,a5bc415b,8151cf1c,United States,concrete-norule
25/04/2019 21:35,25/04/2019 21:39,0,100,248,1,25/04/2019 21:39,R_2wcv26xksrXRsVQ,anonymous,EN-GB,2,4,1,16,First of all the people will make decisions based upon their own bias. In the end only people with money or of the right race will get the organs.,62,male,5,,"$40,000 to $59,999",3,50000,e35749ac,e4886862,United States,concrete-rule
25/04/2019 21:38,25/04/2019 21:39,0,100,49,1,25/04/2019 21:39,R_Rb5OIu13VFqDfcR,anonymous,EN-GB,2,4,1,17,Who gets to decide who is more worthy? No one should have that power. It would end up being very biased.,26,female,2,,"$25,000 to $39,999",2,32500,3.85E+13,67c0ae17,United States,concrete-rule
25/04/2019 21:37,25/04/2019 21:39,0,100,115,1,25/04/2019 21:39,R_YVN3ba6ulPYd6gN,anonymous,EN-GB,3,4,3,16,People who are deemed unworthy might have done something worthwhile after all.,38,female,2,,"$10,000 to $24,999",1,17500,b2d8cfb8,4a66548d,United States,concrete-rule
25/04/2019 21:37,25/04/2019 21:40,0,100,184,1,25/04/2019 21:40,R_57I5cJxY0ea7LNv,anonymous,EN-GB,3,4,4,16,"I think it is a way of judging people, maybe one or two cases won't hurt but in the long run, when people realized that the organs are being given to the people who seems ""on a higher level"" than them, they may not feel that this is fair and this may cause a situation that poor people will not get treated. ",29,male,6,,"$85,000 to $114,999",5,100000,20c4fb66,9726c10f,United States,hypothetical-rule
25/04/2019 21:39,25/04/2019 21:40,0,100,67,1,25/04/2019 21:40,R_BFgrSgPWFEoHuLv,anonymous,EN-GB,4,4,2,15,It could be possible that the organs can be chosen for people they really want to help instead of just any person in general. A lot of bias on survival on people they know than people they do not know.,26,male,5,,"$25,000 to $39,999",2,32500,0f738b91,99566ab2,United States,hypothetical-rule
25/04/2019 21:37,25/04/2019 21:41,0,100,199,1,25/04/2019 21:41,R_tM9V1snCZ9pEEud,anonymous,EN-GB,1,4,1,16,I believe that it would lead to negative consequences in the long term as rich sucessful people will adopt the attitude that their life is more important than those who don't have as much going for them.,58,female,2,,"$25,000 to $39,999",2,32500,a7f9444b,edbd8375,United States,concrete-norule
25/04/2019 21:38,25/04/2019 21:41,0,100,159,1,25/04/2019 21:41,R_00VKd6Elcz6Xo9H,anonymous,EN-GB,3,4,4,16,MOST ORGANS WOULD ONLY BE GIVEN TO DOCTORS LIKE THIS AND LESS REGULAR PEOPLE WOULD NOT AND DIE.,44,female,3,,"$60,000 to $84,999",4,72500,d505ba48,3d2ed2bc,United States,hypothetical-rule
25/04/2019 21:38,25/04/2019 21:41,0,100,142,1,25/04/2019 21:41,R_3kjMnKTQuqFazmJ,anonymous,EN-GB,5,4,4,15,It could cause people to think that only those with resources are worth saving in the future.,37,male,4,,"$25,000 to $39,999",2,32500,5d2a563b,c66755d7,United States,concrete-norule
25/04/2019 21:38,25/04/2019 21:41,0,100,190,1,25/04/2019 21:41,R_1LMvWQJ70TTNBsS,anonymous,EN-GB,5,4,3,17,"If we gave organs to only the higher ranking people in society then there will be a shortage of working class people. Without working class people, nothing gets accomplished.",41,female,3,,"$60,000 to $84,999",4,72500,502c4cd0,08b1f7d9,United States,hypothetical-rule
25/04/2019 21:38,25/04/2019 21:41,0,100,175,1,25/04/2019 21:41,R_UyU5GKOzc7bnwGt,anonymous,EN-GB,2,4,4,16,There could be a discrimination suit brought against the hospital,52,female,2,,"$85,000 to $114,999",5,100000,f9880424,f0d304ea,United States,concrete-rule
25/04/2019 21:39,25/04/2019 21:41,0,100,102,1,25/04/2019 21:41,R_3PhtjvCDv9ZDImk,anonymous,EN-GB,2,4,2,16,it is based on subjective criteria,43,male,5,,"$40,000 to $59,999",3,50000,55ee128d,3a5696cb,United States,concrete-rule
25/04/2019 21:40,25/04/2019 21:41,0,100,96,1,25/04/2019 21:41,R_1Iad5V1HaVLsTZR,anonymous,EN-GB,3,4,2,17,If people found out about it they will probably sue the hospital.,25,male,2,,"$25,000 to $39,999",2,32500,947aba81,36ad1e02,United States,hypothetical-rule
25/04/2019 21:40,25/04/2019 21:41,0,100,87,1,25/04/2019 21:41,R_1gduGeibCWWb6zt,anonymous,EN-GB,6,4,5,13,,68,female,5,,"$40,000 to $59,999",3,50000,79f29100,9cebb42c,United States,concrete-rule
25/04/2019 21:41,25/04/2019 21:42,0,100,52,1,25/04/2019 21:42,R_Z9qUXcGCO3QGuk1,anonymous,EN-GB,7,4,6,14,,32,male,5,,"$40,000 to $59,999",3,50000,8972895f,8ef0c641,United States,concrete-norule
25/04/2019 21:40,25/04/2019 21:42,0,100,122,1,25/04/2019 21:42,R_3PiwtFOabaoQPe6,anonymous,EN-GB,7,4,7,15,It could create bad publicity.,81,male,2,,"$40,000 to $59,999",3,50000,31475d84,3aa2f054,United States,concrete-norule
25/04/2019 21:40,25/04/2019 21:42,0,100,140,1,25/04/2019 21:42,R_2pWzaY6kmuLKrru,anonymous,EN-GB,6,4,6,15,It might set a precedent where people receive preferential treatment for different reasons.,52,male,6,,"$150,000 to $199,999",7,175000,fa107c2b,ad57dbd2,United States,concrete-norule
25/04/2019 21:41,25/04/2019 21:43,0,100,70,1,25/04/2019 21:43,R_1DpdQDYAm5YYQSI,anonymous,EN-GB,6,4,6,13,,35,female,6,,"$115,000 to $149,999",6,132500,74a7ca90,b5808822,United States,concrete-norule
25/04/2019 21:41,25/04/2019 21:43,0,100,116,1,25/04/2019 21:43,R_sSGr7Rg0URo5kyt,anonymous,EN-GB,3,4,3,16,"I think there are more factors to look at. What if that surgeon is an alcoholic, or does things that could jeopardize the kidney. Then it would have been a wasted transplant. ",50,female,3,,"$115,000 to $149,999",6,132500,66bf693c,42538d20,United States,hypothetical-rule
25/04/2019 21:41,25/04/2019 21:43,0,100,118,1,25/04/2019 21:43,R_Rw41P52Og3Ho6Mp,anonymous,EN-GB,3,4,2,16,It puts too much power almost god like in the hands of the hospital administration who gets to choose who lives and who dies waiting for a transplant.  I worry about the sysytem being corrupted and subject to fraud and bribery.,64,male,4,,"$10,000 to $24,999",1,17500,f7ecbb0a,a01d30db,United States,concrete-rule
25/04/2019 21:41,25/04/2019 21:43,0,100,150,1,25/04/2019 21:43,R_22qUsQeoJZIKW0N,anonymous,EN-GB,1,4,2,17,It lets people with subjective opinions make judgments about who dies and who lives.,41,male,2,,"$85,000 to $114,999",5,100000,882bb112,7b83a36c,United States,concrete-rule
25/04/2019 21:42,25/04/2019 21:43,0,100,64,1,25/04/2019 21:43,R_eA1aZTJMSevnyZr,anonymous,EN-GB,2,4,1,16,"If we have people making subjective claims like the worth of other's lives, there would be a point where they could use it to their advantage, or bribes could be offered to influence decisions.",33,female,5,,"$60,000 to $84,999",4,72500,a7c5f932,e4de959f,United States,concrete-rule
25/04/2019 21:42,25/04/2019 21:43,0,100,92,1,25/04/2019 21:43,R_T6Luc1B70IVvMxb,anonymous,EN-GB,6,4,6,12,,41,male,5,,"$85,000 to $114,999",5,100000,3f0dcabc,3b33739f,United States,hypothetical-rule
25/04/2019 21:42,25/04/2019 21:44,0,100,85,1,25/04/2019 21:44,R_2aQS1zshlVzj7hj,anonymous,EN-GB,7,4,6,15,You can chose who to help and not to help,34,male,5,,"$85,000 to $114,999",5,100000,4af8d9a4,d09816d2,United States,concrete-norule
25/04/2019 21:40,25/04/2019 21:45,0,100,266,1,25/04/2019 21:45,R_22uj3ZiH3V7pbis,anonymous,EN-GB,1,4,1,17,The person or board making the decisions could be easily corrupted; deciding one's value is subjective and those is charge making such decisions could be persuaded (with money) to believe someone's life is more valuable than another's life.,60,female,4,,"$10,000 to $24,999",1,17500,0e57d03a,329ef77c,United States,hypothetical-rule
25/04/2019 21:42,25/04/2019 21:45,0,100,153,1,25/04/2019 21:45,R_2VkVD1lXd2iOVXK,anonymous,EN-GB,5,4,5,15,some groups will be favored over other groups,67,male,2,,"$10,000 to $24,999",1,17500,5.55E+144,643a5823,United States,concrete-norule
25/04/2019 21:44,25/04/2019 21:45,0,100,46,1,25/04/2019 21:45,R_ByN6IDdqPyRCuCl,anonymous,EN-GB,6,4,6,14,,40,male,4,,"$85,000 to $114,999",5,100000,caca8b92,fcfe8c50,United States,concrete-rule
25/04/2019 21:40,25/04/2019 21:45,0,100,298,1,25/04/2019 21:45,R_3QDxL0NaMKlTg4X,anonymous,EN-GB,4,4,3,15,"Because people who may need the kidney just as much, or even more than a person with high social standards would be unfair, or bias. This would not portray the hospital in a positive light.",42,female,5,,"$40,000 to $59,999",3,50000,6d821722,413ca7a9,United States,hypothetical-rule
25/04/2019 21:44,25/04/2019 21:45,0,100,82,1,25/04/2019 21:45,R_OPuF0R92HuOA3GF,anonymous,EN-GB,2,4,3,16,The proposal discriminates against those in lower positions and likely lower classes. It basically rewards privilege. ,28,male,5,,"$60,000 to $84,999",4,72500,f7e7c0d8,67e2c133,United States,hypothetical-rule
25/04/2019 21:43,25/04/2019 21:46,0,100,158,1,25/04/2019 21:46,R_b1rLEEds4F8LelH,anonymous,EN-GB,2,4,1,17,It would lead to inhumane circumstances.,46,female,5,,"$60,000 to $84,999",4,72500,09bca675,4ae8622c,United States,concrete-norule
