Progress,Duration (in seconds),Finished,ResponseId,age,gender,handedness,systems_aware,devices_own,Q10_1_woman_human_agency,Q10_2_woman_human_experience,Q20_1_rock_object_agency,Q20_2_rock_object_experience,Q6_1_alexa_robot_agency,Q6_2_alexa_robot_experience,Q54_1_pvs_human_agency,Q54_2_pvs_human_experience,Q16_1_teddy_object_agency,Q16_2_teddy_object_experience,Q51_1_sphero_robot_agency,Q51_2_sphero_robot_experience,Q49_1_baby_human_agency,Q49_2_baby_human_experience,Q50_1_fetus_human_agency,Q50_2_fetus_human_experience,Q18_1_dead_human_agency,Q18_2_dead_human_experience,Q25_1_dog_animal_agency,Q25_2_dog_animal_experience,Q23_1_frog_animal_agency,Q23_2_frog_animal_experience,Q61_1_r2d2_robot_agency,Q61_2_r2d2_robot_experience,Q27_1_fcr_robot_agency,Q27_2_fcr_robot_experience,Q29_1_sophia_robot_agency,Q29_2_sophia_robot_experience,Q31_1_child_human_agency,Q31_2_child_human_experience,Q33_1_shovel_object_agency,Q33_2_shovel_object_experience,Q37_1_siri_robot_agency,Q37_2_siri_robot_experience,Q39_1_roomba_robot_agency,Q39_2_roomba_robot_experience,Q48_1_bacteria_animal_agency,Q48_2_bacteria_animal_experience,Q52_1_chimp_animal_agency,Q52_2_chimp_animal_experience,Q53_1_beam_robot_agency,Q53_2_beam_robot_experience,Q55_1_atlast_robot_agency,Q55_2_atlast_robot_experience,Q59_1_walle_robot_agency,Q59_2_walle_robot_experience,Q63_1_maslo_robot_agency,Q63_2_maslo_robot_experience,Q92
100,616,TRUE,61,68,Male,Right Handed,"Siri,Alexa","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,20,0,10,10,0,0,51,0,88,83,10,10,0,0,51,66,25,60,80,0,92,62,66,51,100,100,0,0,40,0,30,0,0,0,71,100,31,0,70,15,40,59,51,60,Yes
100,323,TRUE,62,40,Male,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,95,95,0,0,0,0,65,100,5,5,0,0,60,75,20,29,95,95,100,100,0,0,100,100,0,0,0,0,0,0,0,0,15,75,0,0,0,0,84,96,0,0,Yes
100,392,TRUE,63,43,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",I own none of these.,100,100,0,0,0,0,3,15,0,0,0,0,20,70,0,10,0,0,30,30,1,10,0,0,100,50,0,0,100,100,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,Yes
100,381,TRUE,64,48,Male,Right Handed,"R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,31,31,0,0,20,0,0,20,0,0,41,0,11,100,5,11,0,0,30,51,20,20,100,0,100,73,8,0,39,100,0,0,26,0,20,0,40,0,39,39,21,0,51,0,51,82,32,0,Yes
100,452,TRUE,65,59,Female,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",I own none of these.,95,98,0,0,15,0,0,55,0,0,43,0,19,95,0,65,0,0,30,97,35,86,41,0,69,0,43,0,62,98,4,0,14,0,11,0,9,0,42,98,8,0,9,0,11,0,39,0,Yes
100,446,TRUE,66,35,Male,Right Handed,"Siri,Alexa,R2-D2",Alexa,90,95,0,0,30,0,0,9,0,0,32,4,20,90,7,8,0,6,40,80,30,41,70,23,60,15,20,0,78,100,0,0,20,0,15,0,10,9,40,95,14,0,25,0,15,0,10,0,Yes
100,378,TRUE,67,50,Male,Right Handed,"Alexa,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,25,0,0,0,0,0,20,0,90,95,0,20,0,0,50,75,20,25,80,10,50,50,10,5,95,99,0,0,11,1,10,0,10,0,81,91,5,0,10,1,20,3,10,1,Yes
100,391,TRUE,68,33,Female,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,70,0,25,39,0,0,50,0,70,100,0,51,0,0,80,100,41,56,66,67,82,81,80,80,85,100,0,0,72,0,41,0,10,0,87,100,51,0,71,71,72,100,50,50,Yes
100,447,TRUE,69,36,Female,Ambidextrous,"Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,35,0,0,19,0,0,51,4,92,100,0,9,0,100,100,100,100,100,100,8,81,80,51,0,100,100,0,0,50,0,51,0,19,0,100,100,61,0,71,19,80,50,19,0,Yes
100,610,TRUE,70,57,Male,Right Handed,"Alexa,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",99,99,0,0,20,0,0,10,0,0,25,0,55,96,5,6,0,0,70,98,51,45,10,0,99,96,11,0,99,99,0,0,22,0,25,0,11,0,97,97,25,0,30,0,40,5,21,0,Yes
100,293,TRUE,71,32,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,90,100,0,0,90,0,20,100,0,0,70,0,80,100,10,100,0,0,70,100,70,100,70,0,80,0,71,0,91,100,0,0,80,0,65,0,70,10,70,100,40,0,70,0,60,0,80,0,Yes
100,369,TRUE,72,44,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,35,0,7,30,0,0,36,0,75,83,18,38,0,0,94,95,30,26,19,0,79,8,44,0,100,100,0,0,5,0,4,0,0,1,75,75,8,0,39,0,82,60,26,0,Yes
100,381,TRUE,73,55,Male,Right Handed,"Siri,Alexa,R2-D2,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum",96,100,0,0,9,0,0,4,0,0,9,0,40,87,0,13,0,0,81,83,71,15,68,0,40,13,6,0,88,92,0,0,0,0,0,0,0,0,62,71,0,0,0,0,0,0,0,0,Yes
100,420,TRUE,74,41,Male,Ambidextrous,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",71,51,0,0,19,0,5,1,0,0,19,0,20,15,10,1,0,0,67,64,60,10,70,30,80,69,20,0,71,59,0,0,15,0,20,0,10,0,65,51,10,0,30,0,30,10,0,0,Yes
100,393,TRUE,75,55,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",I own none of these.,88,100,0,0,1,0,0,18,0,0,0,0,4,32,0,3,0,0,27,55,2,22,13,0,22,0,7,0,22,75,0,0,1,0,0,0,1,0,9,27,1,0,2,0,1,0,1,0,Yes
100,406,TRUE,76,29,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,21,79,18,0,30,0,15,26,0,0,25,0,43,78,9,79,0,0,49,82,60,40,59,21,85,30,31,4,80,84,31,0,23,0,38,0,30,0,64,76,17,0,31,0,74,20,45,0,Yes
100,328,TRUE,77,31,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",Alexa,100,100,0,0,64,0,0,33,0,0,60,0,66,85,9,21,0,0,75,75,65,65,80,0,77,0,76,0,90,100,0,0,63,0,60,0,21,0,90,91,59,0,80,0,68,0,56,0,No
100,200,TRUE,78,31,Male,Right Handed,Alexa,I own none of these.,100,100,0,0,55,0,0,32,0,0,64,0,43,47,1,7,0,0,77,66,38,26,67,0,83,0,78,0,68,85,0,0,59,0,66,0,33,1,70,68,59,0,86,0,81,0,57,0,Yes
100,505,TRUE,79,34,Male,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,5,0,0,0,0,0,10,0,20,100,0,0,0,0,50,100,15,40,50,0,100,90,15,0,100,100,0,0,4,0,5,0,0,0,60,100,0,0,15,0,91,90,8,0,Yes
100,327,TRUE,80,35,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",98,100,0,0,93,2,3,20,0,0,22,0,100,100,1,86,0,0,88,95,79,100,99,14,90,27,97,10,100,100,0,0,55,3,65,0,61,6,100,100,85,2,95,0,81,85,91,1,Yes
100,294,TRUE,81,43,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",I own none of these.,100,100,0,0,49,0,0,100,0,0,72,0,61,100,0,52,0,0,100,100,100,100,100,100,100,100,49,0,100,100,1,0,38,0,47,0,56,15,100,100,69,0,27,0,100,100,43,0,Yes
100,521,TRUE,82,54,Male,Right Handed,"Siri,Alexa",I own none of these.,86,76,1,1,40,0,75,82,0,0,71,0,30,91,10,13,5,0,90,95,25,66,75,0,61,29,14,0,86,95,0,0,9,0,34,0,4,0,71,86,19,0,20,0,20,0,30,0,Yes
100,645,TRUE,83,37,Female,Left Handed,"Atlas,Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,88,100,17,61,0,0,0,0,0,0,100,100,0,0,0,0,0,0,60,0,100,100,0,0,0,0,0,10,0,0,Yes
100,449,TRUE,84,50,Female,Right Handed,"Atlas,R2-D2,WALL-E,Roomba or other robotic vacuums",Roomba or other robotic vacuum,97,100,0,0,81,0,13,74,0,0,74,20,61,94,22,73,0,0,71,93,73,71,31,16,71,64,82,24,82,99,0,0,80,25,71,6,10,6,71,96,72,12,74,21,18,9,70,7,Yes
100,299,TRUE,85,34,Male,Right Handed,"Sophia,Atlas,Sphero,Siri,WALL-E","Alexa,Siri or Google Assistant on a smartphone",71,73,6,3,94,94,9,8,11,10,82,83,85,85,11,10,83,85,84,85,84,85,66,81,22,20,80,83,82,17,90,91,79,82,83,86,82,84,80,81,85,84,68,72,92,93,81,86,Yes
100,451,TRUE,86,35,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,60,0,20,100,0,0,60,0,30,100,0,0,0,0,80,100,70,90,90,20,100,30,70,50,100,100,0,0,60,0,60,0,10,0,90,100,50,0,70,10,70,70,60,0,Yes
100,229,TRUE,87,37,Male,Right Handed,"Siri,Alexa,Beam+,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,78,0,0,5,0,0,65,0,49,92,0,3,0,0,93,91,100,35,81,82,100,100,26,4,100,100,0,0,58,0,55,0,84,0,28,14,53,0,59,0,21,24,57,0,Yes
100,450,TRUE,88,52,Female,Right Handed,Alexa,"Alexa,Siri or Google Assistant on a smartphone",65,79,0,0,61,0,5,57,0,0,9,1,61,67,11,31,0,0,56,55,66,71,7,29,65,36,8,12,66,77,0,0,56,2,6,3,30,23,60,69,21,15,32,20,15,23,5,7,Yes
100,469,TRUE,89,32,Male,Left Handed,"Sophia,Siri,Alexa,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,20,20,45,100,10,0,50,5,70,95,15,35,0,0,80,90,50,80,60,75,55,65,65,60,85,100,0,0,1,0,2,0,10,0,25,55,0,0,5,7,20,30,0,0,Yes
100,385,TRUE,90,49,Female,Right Handed,"Atlas,Siri,Alexa,WALL-E,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",95,90,0,0,70,1,4,76,0,0,63,1,12,94,0,51,0,0,88,98,19,54,92,26,96,73,85,59,60,87,0,0,69,27,65,4,70,0,70,92,65,14,82,18,87,73,72,15,Yes
100,372,TRUE,91,33,Male,Right Handed,"Atlas,Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,73,93,3,0,68,0,4,41,0,0,59,0,22,91,17,32,0,0,73,89,78,84,90,94,77,61,67,0,36,86,0,0,75,0,86,0,79,13,69,88,46,0,60,0,83,0,25,0,Yes
100,399,TRUE,92,49,Female,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,55,0,0,100,0,0,60,0,70,100,10,75,0,0,82,71,91,56,80,60,96,42,71,0,100,100,0,0,60,0,55,0,56,0,81,61,43,0,82,0,71,60,57,0,Yes
100,256,TRUE,93,32,Male,Right Handed,"Siri,Alexa,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,72,0,22,85,0,0,59,7,60,80,5,43,0,0,57,90,57,3,67,15,71,9,78,17,84,96,0,0,66,1,29,0,21,0,81,65,37,0,63,5,76,7,76,24,Yes
100,387,TRUE,94,46,Female,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,0,15,0,0,0,0,50,100,0,0,0,0,100,100,100,100,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,Yes
100,271,TRUE,95,36,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,12,0,0,20,0,5,7,0,17,95,5,30,0,5,80,97,78,66,100,100,100,87,12,3,91,100,0,0,7,6,26,2,6,0,82,86,0,0,55,2,100,100,0,16,Yes
100,327,TRUE,96,41,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,10,0,30,51,0,0,0,0,20,80,5,20,0,0,40,51,60,60,90,80,80,60,10,0,70,70,0,0,0,0,5,0,10,0,51,71,10,0,10,0,92,92,0,0,Yes
100,237,TRUE,97,34,Female,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",97,100,0,0,0,0,41,98,0,0,0,0,88,100,29,91,0,0,100,100,86,93,0,0,0,0,0,0,100,100,0,0,0,0,3,0,9,0,97,100,0,0,0,0,6,0,13,1,Yes
100,604,TRUE,98,50,Male,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum",100,100,0,0,0,0,13,39,0,0,2,0,51,93,2,1,0,0,29,61,4,4,20,19,51,51,8,0,81,100,0,0,0,0,3,0,0,0,20,30,0,0,9,0,30,31,0,0,Yes
100,467,TRUE,99,38,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Alexa,100,100,0,0,15,1,0,25,0,0,6,0,44,85,0,5,0,0,54,71,6,3,4,0,71,80,28,3,82,95,0,0,16,0,11,0,0,0,35,74,3,0,21,0,57,63,31,22,Yes
100,469,TRUE,100,44,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,70,0,0,10,0,0,60,0,10,75,0,0,0,0,45,70,40,60,100,10,80,0,60,0,80,85,0,0,40,0,30,0,10,0,30,60,30,0,60,0,60,60,60,0,Yes
100,239,TRUE,101,32,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,0,0,0,0,0,0,80,100,0,34,0,0,33,71,76,77,0,0,50,0,0,0,100,100,0,0,0,0,0,0,0,0,68,86,0,0,0,0,0,0,0,0,Yes
100,372,TRUE,102,51,Female,Left Handed,"Siri,Alexa,WALL-E,Roomba or other robotic vacuums",I own none of these.,87,87,90,0,62,0,0,0,0,0,71,0,100,100,2,71,0,0,91,91,39,38,81,0,86,8,78,0,100,100,0,0,78,0,75,0,0,0,84,96,73,0,66,0,78,6,73,0,Yes
100,180,TRUE,103,29,Male,Left Handed,"Siri,Alexa,WALL-E,Roomba or other robotic vacuums",Alexa,63,79,88,0,100,3,100,80,27,0,87,3,10,76,0,0,0,0,75,73,75,29,89,60,77,73,74,0,78,68,84,0,82,4,90,0,72,4,54,71,84,0,85,7,100,61,85,3,Yes
100,356,TRUE,104,31,Female,Right Handed,"Siri,Alexa,R2-D2,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,77,0,0,51,0,0,0,0,81,100,0,0,0,0,100,100,100,99,100,100,99,0,75,0,100,100,0,0,59,0,78,0,49,0,100,100,63,0,72,0,100,100,71,0,Yes
100,380,TRUE,105,69,Female,Left Handed,"Siri,Alexa","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,19,0,50,50,0,0,14,0,100,100,100,100,0,0,60,80,2,5,18,0,92,93,18,0,100,100,0,0,19,0,18,0,0,0,80,98,18,0,20,0,13,0,19,0,Yes
100,283,TRUE,106,47,Male,Left Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,95,98,0,0,46,1,7,10,0,0,32,3,86,95,3,3,0,0,96,98,84,78,43,7,46,12,39,11,96,98,0,0,38,6,37,3,0,0,81,87,38,2,33,8,47,4,19,5,Yes
100,247,TRUE,107,36,Female,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,61,100,0,0,0,0,100,100,0,51,0,0,54,53,29,30,0,0,50,51,0,0,100,100,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,Yes
100,318,TRUE,108,59,Female,Right Handed,"Alexa,Roomba or other robotic vacuums",I own none of these.,100,100,0,0,80,0,100,100,0,0,81,0,100,100,70,100,0,0,100,100,100,100,80,0,70,0,80,0,100,100,0,0,80,0,60,0,50,0,100,100,75,0,80,0,80,0,70,0,Yes
100,251,TRUE,109,43,Male,Ambidextrous,"Siri,Alexa,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,2,25,0,0,32,6,74,100,24,57,0,0,89,100,86,100,70,6,90,100,22,4,100,100,0,0,21,1,32,0,37,27,100,100,35,2,24,6,31,5,28,0,Yes
100,456,TRUE,110,38,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",I own none of these.,96,100,0,0,10,0,1,5,0,0,4,0,4,32,1,2,0,0,11,42,2,6,18,16,37,28,14,1,50,64,0,0,10,0,7,0,1,0,25,54,0,0,6,0,23,37,5,0,Yes
100,229,TRUE,111,32,Male,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,50,0,0,0,0,0,20,0,75,95,0,5,0,0,85,85,50,10,50,0,95,60,50,15,100,100,0,0,50,0,30,0,10,0,90,90,30,0,55,0,60,30,39,0,Yes
100,521,TRUE,112,76,Male,Right Handed,"Siri,Alexa,R2-D2,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,91,97,0,0,9,1,8,18,0,0,6,0,86,94,6,67,0,0,68,84,19,31,8,6,6,2,9,1,77,97,0,0,3,0,0,0,0,0,51,80,3,0,11,0,0,0,2,0,Yes
100,278,TRUE,113,32,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,7,0,8,51,0,0,20,0,82,100,11,51,0,0,100,65,100,44,0,0,95,51,51,18,100,100,0,0,9,0,13,0,0,0,92,76,20,0,84,0,51,51,18,0,Yes
100,486,TRUE,114,37,Female,Left Handed,"Sophia,Siri,Alexa,Roomba or other robotic vacuums",Alexa,94,97,2,0,38,0,11,26,2,0,11,0,82,99,26,44,0,0,91,99,43,96,22,0,97,99,11,0,97,100,0,0,13,0,10,1,0,3,89,100,37,0,3,7,3,0,4,0,Yes
100,666,TRUE,115,49,Male,Right Handed,"Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums",Alexa,97,97,0,0,24,0,0,5,0,0,25,0,51,100,0,9,0,0,83,100,44,87,89,71,100,100,86,0,100,100,0,0,36,0,30,0,19,0,90,100,0,0,78,0,100,100,79,0,Yes
100,296,TRUE,116,29,Female,Right Handed,"Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",100,100,0,0,82,0,0,91,0,0,70,0,64,100,0,0,0,0,81,100,45,73,61,11,92,86,65,40,100,100,0,0,65,0,27,0,0,0,100,100,73,0,80,0,81,45,26,0,Yes
100,507,TRUE,117,38,Male,Ambidextrous,"Sophia,Siri,Alexa,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,50,70,10,100,100,0,0,20,0,100,100,100,100,0,0,100,100,100,100,70,10,100,100,60,30,100,100,0,0,80,10,30,10,100,100,100,100,40,10,60,5,50,20,0,0,Yes
100,251,TRUE,118,35,Female,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums","Roomba or other robotic vacuum,Siri or Google Assistant on a smartphone",100,100,0,0,0,0,19,18,0,0,50,0,100,100,100,100,0,0,92,100,51,100,0,0,49,0,0,0,100,100,0,0,0,0,0,0,0,0,51,100,0,0,2,0,0,0,0,0,Yes
100,44891,TRUE,119,29,Male,Right Handed,"Siri,R2-D2,WALL-E,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,60,20,30,80,0,0,50,40,100,100,10,20,0,0,100,100,70,70,60,50,70,70,60,50,100,100,0,0,50,25,65,5,20,0,100,100,40,25,70,50,100,100,50,30,Yes
100,588,TRUE,120,66,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,0,0,10,82,0,0,0,0,30,62,0,0,0,0,95,90,20,67,0,0,93,64,0,0,95,97,0,0,5,0,0,0,15,6,85,80,0,0,0,0,0,0,5,0,Yes
100,559,TRUE,121,39,Male,Right Handed,"Siri,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",91,91,1,1,1,0,3,52,0,1,1,0,24,96,3,64,0,1,51,82,25,89,1,1,1,3,1,12,70,95,1,0,0,1,2,1,0,3,66,95,1,0,2,1,0,0,0,0,Yes
100,553,TRUE,122,29,Male,Right Handed,"Atlas,Siri,Alexa,R2-D2,WALL-E,Roomba or other robotic vacuums","Alexa,Siri or Google Assistant on a smartphone",76,90,7,1,26,25,70,71,0,0,18,18,74,80,13,6,0,0,70,84,0,0,5,6,96,98,58,71,92,95,8,4,44,37,35,0,64,56,71,65,60,53,32,27,37,35,23,15,Yes
100,353,TRUE,123,29,Male,Right Handed,"Siri,Alexa,Roomba or other robotic vacuums",Siri or Google Assistant on a smartphone,100,100,0,0,5,0,1,25,0,0,5,0,25,80,0,0,0,0,20,85,10,60,60,25,95,95,7,0,45,95,0,0,5,0,5,0,1,0,20,75,0,0,7,0,80,75,5,0,Yes
