StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,f_agreement,f_wrong,h_agreement,h_wrong,neg_conseq,unfair,comments,attn_check,SC0,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,participantId,assignmentId,householdIncomeScore,participantID,politicalLiberalness,politicalViews,condition
30/06/2020 17:46,30/06/2020 17:47,0,100,68,1,30/06/2020 17:47,R_8ANEFg0M9VjzDUd,,,,,anonymous,EN-GB,7,6,7,6,6,3,,1,26,30,male,5,,,,32500,,,,,9c2f927a,2,1977bd88,,,oneoff
30/06/2020 17:44,30/06/2020 17:47,0,100,199,1,30/06/2020 17:47,R_10Sm7xytg94RSo2,,,,,anonymous,EN-GB,2,7,3,6,5,6,Because they are assessing the person's value in the short term. The unemployed person could be responsible for saving many people in the future.,4,18,26,female,6,,,,17500,,,,,728ec7e9,1,a8277eb4,,,precedent
30/06/2020 17:45,30/06/2020 17:47,0,100,128,1,30/06/2020 17:47,R_ePX3SIJit58mPSx,,,,,anonymous,EN-GB,5,3,5,3,7,6,"They're unfair because everyone deserves to be saved. Also, the doctor could end up being corrupt or getting involved with legal troubles. ",4,16,26,male,5,,,,132500,,,,,29060da4,6,11d47803,,,oneoff
30/06/2020 17:45,30/06/2020 17:47,0,100,150,1,30/06/2020 17:47,R_3KI7FMGMCSdWlBk,,,,,anonymous,EN-GB,5,4,6,4,6,6,Because the proposals are deciding who is more beneficial to society in the long run.  Those assumptions may or may not be correct.,4,19,56,male,5,,,,32500,,,,,4df428f8,2,c74a737f,,,oneoff
30/06/2020 17:45,30/06/2020 17:47,0,100,111,1,30/06/2020 17:47,R_2ckIhLbB3twHu1N,,,,,anonymous,EN-GB,5,3,5,3,5,4,It puts the value of one human life over another.,4,16,64,female,5,,,,100000,,,,,615e17cf,5,3a0d5530,,,rule
30/06/2020 17:45,30/06/2020 17:47,0,100,141,1,30/06/2020 17:47,R_3jclydyYM1NrkWm,,,,,anonymous,EN-GB,2,6,2,6,4,7,I think they are unfair because the unemployed person doesn't even have a fair chance for survival under the proposals. ,4,16,38,female,5,,,,50000,,,,,709b3798,3,f5907785,,,precedent
30/06/2020 17:44,30/06/2020 17:47,0,100,166,1,30/06/2020 17:47,R_3fizlBDB8B3Wnsd,,,,,anonymous,EN-GB,6,5,5,4,6,5,"I believe in the long run there would be abuse of power, the loss of the true intention will be lost and many will no longer seek to benefit the community but only themselves and their immediately wants. very shady line that could easily be passed. ",4,20,32,female,5,,,,72500,,,,,e7efae11,4,6abf7ff2,,,precedent
30/06/2020 17:44,30/06/2020 17:47,0,100,177,1,30/06/2020 17:47,R_SZ5rt2vEw02sEPT,,,,,anonymous,EN-GB,6,4,6,4,5,4,"When you talk about equality it becomes very touchy in how it is perceived by masses. This could lead into a distancing between people, creating new social classes to separate us. Which in turn could lead to civil unrest",4,20,27,male,4,,,,72500,,,,,174fd52a,4,b8aa5f19,,,oneoff
30/06/2020 17:46,30/06/2020 17:47,0,100,78,1,30/06/2020 17:47,R_r2yxOVzyWIVOcpP,,,,,anonymous,EN-GB,6,7,6,7,7,6,THE NEGATIVE OF THE BAD PERSON LIFE ,3,26,2002,female,5,,,,50000,,,,,17fce5dd,3,d08cfea4,,,precedent
30/06/2020 17:44,30/06/2020 17:47,0,100,177,1,30/06/2020 17:47,R_3fd7mu1AjSGufc0,,,,,anonymous,EN-GB,6,3,6,3,6,3,Thought it was right ,4,18,31,female,5,,,,17500,,,,,519edee1,1,25e12f8a,,,rule
30/06/2020 17:44,30/06/2020 17:47,0,100,200,1,30/06/2020 17:47,R_UhGLMVCIrKpsyC5,,,,,anonymous,EN-GB,5,3,5,4,5,3,some people may be upset and protest but having more doctors saves more lives in the long run.,4,17,41,female,2,,,,50000,,,,,cd880f0f,3,0750cf7e,,,rule
30/06/2020 17:47,30/06/2020 17:47,0,100,57,1,30/06/2020 17:47,R_2w4TY8Q8M79WBjx,,,,,anonymous,EN-GB,5,5,4,3,3,3,,1,17,31,female,3,,,,17500,,,,,f05bf0d5,1,18a455dc,,,oneoff
30/06/2020 17:44,30/06/2020 17:47,0,100,190,1,30/06/2020 17:47,R_sdPRnNYS7KY9P0J,,,,,anonymous,EN-GB,3,5,3,5,6,6,"I don't think you can put one person's life as more valuable than another's just because of their profession. That is very discriminatory. Think of the other person's family members. Also, what if the doctor is a horrible person and not a good doctor. What does that solve? I say it should be based on each person's critical health need and whoever needs it the most or whoever has been on a list longest if that is the case.",4,16,45,female,5,,,,72500,,,,,aa2cb05b,4,7656ff7d,,,rule
30/06/2020 17:46,30/06/2020 17:47,0,100,103,1,30/06/2020 17:47,R_2tih7GPsII6Nu9o,,,,,anonymous,EN-GB,6,6,6,7,6,7,"We just haven't yet come to that time, and I hope we can reduce inflation before we ... So although the proposal has a great deal of merit, I think it is premature. ... But indexing would reduce the negative effects of contractionary actions on output and ... wage response that has been the leading cause of our recent ""stagflation.",1,25,32,male,5,,,,50000,,,,,a9560071,3,30998028,,,precedent
30/06/2020 17:45,30/06/2020 17:48,0,100,164,1,30/06/2020 17:48,R_2dXePzhcfKbC6sW,,,,,anonymous,EN-GB,4,4,4,4,7,7,Someone shouldn't get the right to live just because of their career/job.,4,16,28,female,5,,,,100000,,,,,72fefe87,5,84ac0e2c,,,oneoff
30/06/2020 17:45,30/06/2020 17:48,0,100,149,1,30/06/2020 17:48,R_2EfQF6hCRX8Otgb,,,,,anonymous,EN-GB,1,7,1,7,7,7,I think other factors need to be looked at not just employment ,4,16,48,female,3,,,,72500,,,,,5142858e,4,981e67b6,,,rule
30/06/2020 17:45,30/06/2020 17:48,0,100,164,1,30/06/2020 17:48,R_2D0UfpXMuK8nT7O,,,,,anonymous,EN-GB,1,7,1,7,7,7,"I don't think certain people should receive special treatment, they should come up with a different plan",4,16,50,female,5,,,,100000,,,,,4a4b1908,5,87107689,,,rule
30/06/2020 17:44,30/06/2020 17:48,0,100,198,1,30/06/2020 17:48,R_21sPTgTlw4zU3Qa,,,,,anonymous,EN-GB,1,7,1,7,7,7,"Someone who self-identifies as a doctor has no more right to life than anyone else. Also, the doctor they save may be a moral reprobate, while a homeless or unemployed person may spend their full time helping others. The choices in these circumstances should be random.",4,16,67,male,2,,,,32500,,,,,fd728b2a,2,cfa9effb,,,rule
30/06/2020 17:45,30/06/2020 17:48,0,100,129,1,30/06/2020 17:48,R_1oC3M6v6dC26DqW,,,,,anonymous,EN-GB,1,7,1,7,7,7,All lives are equal.,4,16,29,male,6,,,,32500,,,,,149df95d,2,ada96984,,,precedent
30/06/2020 17:45,30/06/2020 17:48,0,100,134,1,30/06/2020 17:48,R_3GvQMVrXH6w2PgI,,,,,anonymous,EN-GB,5,4,5,4,5,5,I understand only one person can be saved but I can't agree that the other person should die,4,18,44,female,6,,,,32500,,,,,512cad35,2,2f671c62,,,oneoff
30/06/2020 17:44,30/06/2020 17:48,0,100,236,1,30/06/2020 17:48,R_1LS9X0cT9ppixyx,,,,,anonymous,EN-GB,6,2,6,2,4,3,The families of the person who ends up dying could file a lawsuit against the city ,4,16,40,male,5,,,,132500,,,,,a14c3596,6,65bdc105,,,oneoff
30/06/2020 17:45,30/06/2020 17:48,0,100,188,1,30/06/2020 17:48,R_1oFN8LkseKntGGz,,,,,anonymous,EN-GB,1,7,1,7,6,7,"Human lives shouldn't be judged as worthy or not worthy of saving due to employment and job duties. What other scenarios will lead to poor and unemployed having their lives lost to save first responders, medical pros, or other professions.",4,16,41,male,5,,,,32500,,,,,852568ee,2,09483a3b,,,rule
30/06/2020 17:45,30/06/2020 17:48,0,100,190,1,30/06/2020 17:48,R_cGUh5Xxvc5GXNgB,,,,,anonymous,EN-GB,2,6,5,5,7,6,These proposals could just be the start and could lead to something like a doctor or a minority.,4,18,36,male,2,,,,32500,,,,,1fe4a2e4,2,c5f2838c,,,rule
30/06/2020 17:47,30/06/2020 17:48,0,100,65,1,30/06/2020 17:48,R_3PY5pXE2NSj6z4H,,,,,anonymous,EN-GB,2,6,2,6,6,6,I feel that all lives are created equal ,3,16,30,female,4,,,,32500,,,,,5a11626b,2,ee024201,,,oneoff
30/06/2020 17:46,30/06/2020 17:48,0,100,118,1,30/06/2020 17:48,R_1gddiXOi2tjFuY4,,,,,anonymous,EN-GB,7,2,7,2,6,3,The unemployed person may have had a tremendous positive impact on the world if given the chance. ,4,18,22,male,2,,,,72500,,,,,d31f5f58,4,390291b2,,,oneoff
30/06/2020 17:45,30/06/2020 17:48,0,100,155,1,30/06/2020 17:48,R_3oO35XVYv5Lshrg,,,,,anonymous,EN-GB,1,1,1,1,7,7,we are making judgements about the literal value of a human life,4,4,53,female,5,,,,17500,,,,,d9b42806,1,8dc3ae5e,,,rule
30/06/2020 17:45,30/06/2020 17:48,0,100,200,1,30/06/2020 17:48,R_2rGK14wuInIImaJ,,,,,anonymous,EN-GB,1,7,1,7,6,6,"One's profession does not make them a good person, or someone who will ""benefit"" society more.  There are many doctors who do a lot of harm to many people because they are in a position of power/authority/prestige.  The value of one's life should not be based on what they do or don't do for a living.",4,16,41,female,4,,,,72500,,,,,2fc6608f,4,03d7b64a,,,precedent
30/06/2020 17:45,30/06/2020 17:48,0,100,188,1,30/06/2020 17:48,R_1CymhzEdWdi9a5l,,,,,anonymous,EN-GB,5,4,6,4,3,2,,4,19,26,male,4,,,,72500,,,,,38c80e08,4,0b2dd8d2,,,precedent
30/06/2020 17:45,30/06/2020 17:48,0,100,183,1,30/06/2020 17:48,R_3QRBn5HQOpCgr1A,,,,,anonymous,EN-GB,2,7,2,7,7,4,"When you act as if one life is more valuable, you devalue all life.",4,18,57,male,5,,,,17500,,,,,b302ad1d,1,05433a75,,,oneoff
30/06/2020 17:46,30/06/2020 17:48,0,100,112,1,30/06/2020 17:48,R_OlrWOh9pPFfczKh,,,,,anonymous,EN-GB,5,3,5,3,5,4,It could set a slippery precedent where all big decisions like this are made based upon someone's occupational value to society and not because of their inalienable rights as a human being.,4,16,25,male,5,,,,72500,,,,,d7324572,4,cb0b9465,,,oneoff
30/06/2020 17:45,30/06/2020 17:48,0,100,170,1,30/06/2020 17:48,R_suOMCYiVaHUuTXr,,,,,anonymous,EN-GB,2,6,3,5,3,6,"I do not find it reasonable to try and make judgements on who is more deserving of life. With the exception of the very extremes, I think it is only fair to allocate organs randomly. I think trying to evaluate human worth is a dangerous path towards eugenics. ",4,16,19,male,2,,,,32500,,,,,dd03bd4a,2,f59c26ea,,,precedent
30/06/2020 17:45,30/06/2020 17:48,0,100,164,1,30/06/2020 17:48,R_UKhftc8sGOITf7X,,,,,anonymous,EN-GB,5,4,5,4,4,4,I just wonder what the public's perception will be especially if they are from the lower groups.,4,18,24,female,6,,,,50000,,,,,1.88E+14,3,cc4156e2,,,oneoff
30/06/2020 17:44,30/06/2020 17:48,0,100,240,1,30/06/2020 17:48,R_3HCHaZTrqIBgcaG,,,,,anonymous,EN-GB,1,6,1,6,5,7,It could lead to negative consequences because the decision making is based on class and people are getting tired of life or death situations that mostly support the upper class.,4,14,72,male,2,,,,32500,,,,,b2070838,2,8630082b,,,oneoff
30/06/2020 17:45,30/06/2020 17:48,0,100,168,1,30/06/2020 17:48,R_24c1SIdeTYIju10,,,,,anonymous,EN-GB,6,2,6,2,6,4,It could lead to the long term effect of only or prioritizing saving people who are deemed as being important. ,4,16,27,male,5,,,,50000,,,,,a7562a5a,3,443a3675,,,oneoff
30/06/2020 17:47,30/06/2020 17:48,0,100,103,1,30/06/2020 17:48,R_2w6yxYHtkeZia9z,,,,,anonymous,EN-GB,5,6,4,5,3,5,What if they were a long term unemployed doctor?,2,20,31,male,5,,,,50000,,,,,ee120677,3,1d7fbe53,,,precedent
30/06/2020 17:44,30/06/2020 17:48,0,100,249,1,30/06/2020 17:48,R_x4MjeE5xZsLETvz,,,,,anonymous,EN-GB,5,5,5,5,3,3,,4,20,61,female,5,,,,32500,,,,,99fc8b9a,2,cb195d88,,,precedent
30/06/2020 17:46,30/06/2020 17:48,0,100,143,1,30/06/2020 17:48,R_Qgjhb0AfpYedJBf,,,,,anonymous,EN-GB,1,7,1,1,7,7,I could lead to unfair treatment to people other than doctors.,4,10,47,female,6,,,,72500,,,,,42abd1b8,4,804308a1,,,rule
30/06/2020 17:47,30/06/2020 17:48,0,100,83,1,30/06/2020 17:48,R_3kO1Ll68KQzH7sE,,,,,anonymous,EN-GB,1,7,1,7,7,7,It places a value on people's lives.  Everyone should be treated the same regardless of station in life.,4,16,37,male,5,,,,100000,,,,,e647666c,5,482b41a1,,,rule
30/06/2020 17:45,30/06/2020 17:48,0,100,206,1,30/06/2020 17:48,R_24UASxbNBoS3BQZ,,,,,anonymous,EN-GB,7,5,7,5,5,7,It's not a fair situation. The unemployed person could have a family and is a good person and the doctor could be an asshole.,4,24,45,female,4,,,,72500,,,,,52856cf6,4,ab78eb0f,,,precedent
30/06/2020 17:45,30/06/2020 17:49,0,100,200,1,30/06/2020 17:49,R_3DvkIpYLUU7lrAl,,,,,anonymous,EN-GB,5,4,5,4,5,5,,4,18,40,male,5,,,,100000,,,,,deb36e72,5,8c580ff0,,,oneoff
30/06/2020 17:45,30/06/2020 17:49,0,100,186,1,30/06/2020 17:49,R_1GBROVaW3Dy37dS,,,,,anonymous,EN-GB,4,7,4,5,7,7,Who is to say how either of the people will live out the rest of their life?  It is like playing God and I would have a very hard time doing that.,4,20,68,female,5,,,,132500,,,,,2923afc0,6,57e8e94b,,,oneoff
30/06/2020 17:45,30/06/2020 17:49,0,100,184,1,30/06/2020 17:49,R_2c5bdwtE3Z8r1e7,,,,,anonymous,EN-GB,6,2,6,2,5,3,the law of unintended consequences could happen. Perhaps the unemployed person was actually a scientist who was working on a cure for cancer but just lost his job. Or perhaps the doctor was actually a pedophile...,4,16,64,male,6,,,,72500,,,,,ad4454b2,4,a7c7b432,,,oneoff
30/06/2020 17:44,30/06/2020 17:49,0,100,250,1,30/06/2020 17:49,R_3KTOBD7T0iQdP2G,,,,,anonymous,EN-GB,2,5,3,5,6,5,there are always more to a scenario.there could be other factors to consider.what if the doctor is a sexual abuser? what if the unemployed person was a genious.you have given too little information for me to agree with these solutions,4,15,54,female,4,,,,32500,,,,,44f5a6b8,2,3e371082,,,precedent
30/06/2020 17:46,30/06/2020 17:49,0,100,176,1,30/06/2020 17:49,R_2EFsOmp6xedn8eY,,,,,anonymous,EN-GB,2,5,2,5,5,4,"I just think that there is no such thing as a situation in reality where all other conditions are equal in terms of choosing only one person to save. Thus, I feel like this rule could be bent or abused into situations it should not have been applied in.",4,14,29,male,4,,,,32500,,,,,85a37575,2,de73ecb8,,,precedent
30/06/2020 17:46,30/06/2020 17:49,0,100,183,1,30/06/2020 17:49,R_3OcQX0XNdb8OFep,,,,,anonymous,EN-GB,5,3,5,4,6,4,It's too arbitrary. You could have a really bad doctor and an unemployed person who could possibly contribute to the society in an unknown way.,4,17,60,female,4,,,,50000,,,,,8cc1483d,3,ed187864,,,rule
30/06/2020 17:46,30/06/2020 17:49,0,100,160,1,30/06/2020 17:49,R_3hg2SwUmu5cHHig,,,,,anonymous,EN-GB,3,4,3,4,6,6,I think they could lead to people distrusting and disliking emergency services.,4,14,29,female,6,,,,132500,,,,,858b6130,6,2da2e2c6,,,rule
30/06/2020 17:45,30/06/2020 17:49,0,100,236,1,30/06/2020 17:49,R_3iWNd5dtdsa5BAH,,,,,anonymous,EN-GB,2,6,2,6,7,6,"You're basically choosing someone's life based on perceived value.  There has to be a better way, even if it's done at random.  This could easily extend to other professions being given preferred care as well.",4,16,37,male,2,,,,32500,,,,,9453c10d,2,daad6dd0,,,precedent
30/06/2020 17:45,30/06/2020 17:49,0,100,232,1,30/06/2020 17:49,R_Ua8Vw8dl2F9qUJb,,,,,anonymous,EN-GB,1,7,1,7,7,7,You cannot put a value on one life over another. ,4,16,28,female,3,,,,50000,,,,,05b34eeb,3,257464c3,,,rule
30/06/2020 17:44,30/06/2020 17:49,0,100,268,1,30/06/2020 17:49,R_BzYjqvAhyagWJnX,,,,,anonymous,EN-GB,5,4,5,4,4,4,It places the value of a person on their employment.,4,18,49,female,5,,,,100000,,,,,abfbf00e,5,3feeb519,,,rule
30/06/2020 17:48,30/06/2020 17:49,0,100,73,1,30/06/2020 17:49,R_2BfKu9KstuMeBWs,,,,,anonymous,EN-GB,6,3,5,3,2,2,,4,17,40,female,5,,,,32500,,,,,07b58307,2,e3fa37b0,,,rule
30/06/2020 17:46,30/06/2020 17:49,0,100,197,1,30/06/2020 17:49,R_20Sy8PWIYy4PRA1,,,,,anonymous,EN-GB,3,5,3,5,6,6,You don't know the whole story. The doctor could be a closet serial killer. The long term unemployed person might be really creative and come up with an amazing invention that helps all people. You can't mandate the decision. It has to be made spur of the moment.,4,16,41,male,2,,,,72500,,,,,cca05abf,4,a771c37f,,,precedent
30/06/2020 17:44,30/06/2020 17:49,0,100,281,1,30/06/2020 17:49,R_2WUrLYQnTscDhNn,,,,,anonymous,EN-GB,7,1,7,1,2,2,n/a,4,16,37,male,6,,,,72500,,,,,86dd95f1,4,6909a646,,,oneoff
30/06/2020 17:44,30/06/2020 17:49,0,100,285,1,30/06/2020 17:49,R_1JIVIvOi7NYrc0I,,,,,anonymous,EN-GB,4,5,4,5,4,5,"I can understand the reasoning for saving the life of the person that is more needed in society, but it is unfair to always save these person's lives because people in the other categories have no chance of being saved.",4,18,31,male,5,,,,100000,,,,,d47fdcbe,5,7132feb3,,,precedent
30/06/2020 17:47,30/06/2020 17:49,0,100,136,1,30/06/2020 17:49,R_eLJluVM9h1aR8Mp,,,,,anonymous,EN-GB,7,6,7,6,7,6,nothing,4,26,54,male,5,,,,32500,,,,,102ff84a,2,42e59961,,,precedent
30/06/2020 17:45,30/06/2020 17:49,0,100,272,1,30/06/2020 17:49,R_3phFhROlvQjLSrY,,,,,anonymous,EN-GB,5,4,5,4,4,4,N/A,4,18,40,female,7,,,,132500,,,,,6455b465,6,1aa8d7b7,,,precedent
30/06/2020 17:45,30/06/2020 17:49,0,100,241,1,30/06/2020 17:49,R_1gUdUYmlOZBRwZr,,,,,anonymous,EN-GB,1,7,1,7,7,7,Just because their doctor's doesn't mean they would stay on the job after saving them.  ,4,16,59,female,2,,,,50000,,,,,36f75014,3,03847bf2,,,rule
30/06/2020 17:45,30/06/2020 17:49,0,100,252,1,30/06/2020 17:49,R_1mk4vuA9Dl50Nna,,,,,anonymous,EN-GB,3,5,2,6,6,6,"As cynical and nihilistic as I tend to be, I still find it difficult to quantify human life and make decisions like ""who is worth more?"" An unemployed person still has a good chance of becoming a productive, important contributor to society. Proposals like these could lead to all sorts of social stigma or civil unrest, and I believe rightfully so.",4,16,37,male,2,,,,17500,,,,,bfb182b8,1,7981905a,,,precedent
30/06/2020 17:48,30/06/2020 17:49,0,100,94,1,30/06/2020 17:49,R_uyNo5qsPZbs02u5,,,,,anonymous,EN-GB,5,4,4,5,7,6,"It ignores the fact that the ""unemployed"" person could have great impact on those around him. It coldly assigns human value based upon ones profession or lack thereof",4,18,35,female,5,,,,17500,,,,,bd64718e,1,334f9eb5,,,oneoff
30/06/2020 17:44,30/06/2020 17:49,0,100,299,1,30/06/2020 17:49,R_BWB2d4aHQdvxguB,,,,,anonymous,EN-GB,2,6,2,6,4,6,"I feel that other, objective, criteria should be used to make a decision. Unforutuantely, if all things are equal when it comes to life and death decisions only chance is fair.  Flip a coin...",4,16,59,male,5,,,,4500,,,,,8b2abb2f,0,1a33c43c,,,oneoff
30/06/2020 17:47,30/06/2020 17:49,0,100,140,1,30/06/2020 17:49,R_3EGVMvM8953PSPU,,,,,anonymous,EN-GB,5,4,6,4,5,4,,1,19,28,male,6,,,,50000,,,,,f05c09f3,3,17d203ad,,,oneoff
30/06/2020 17:48,30/06/2020 17:49,0,100,101,1,30/06/2020 17:50,R_30w6956fH5V1L3K,,,,,anonymous,EN-GB,5,6,6,7,6,7,nothing,2,24,35,male,6,,,,17500,,,,,88003f2d,1,cf18a7a3,,,precedent
30/06/2020 17:46,30/06/2020 17:50,0,100,237,1,30/06/2020 17:50,R_2TuumQoQtnK0AS0,,,,,anonymous,EN-GB,3,5,4,5,6,4,"The families of those left to die will say that they were not treated with dignity as persons.
",4,17,26,male,5,,,,50000,,,,,3.55E+12,3,c68398b2,,,rule
30/06/2020 17:47,30/06/2020 17:50,0,100,147,1,30/06/2020 17:50,R_0rjylrXCxff7R6h,,,,,anonymous,EN-GB,5,4,4,4,4,6,"Theoretically they should both be seen as the same regardless of profession. But in a place without many doctors, I can see why they should be saved first.",4,17,30,female,5,,,,50000,,,,,7cecc4c7,3,1fc95f41,,,precedent
30/06/2020 17:48,30/06/2020 17:50,0,100,117,1,30/06/2020 17:50,R_1LOwEtpIBHNay5Y,,,,,anonymous,EN-GB,2,7,1,7,7,7,People would trust those who made the proposals less because the people proposing those solutions showed preferential treatment to one person based on their employment status rather than treating both people equally and fairly as human beings,4,17,28,female,2,,,,50000,,,,,e83c1aba,3,5c68f5eb,,,oneoff
30/06/2020 17:45,30/06/2020 17:50,0,100,299,1,30/06/2020 17:50,R_yIaKfClmqNVmPGV,,,,,anonymous,EN-GB,2,2,5,2,4,5,It's unfair because economic condition shouldn't be a factor in having your life saved.,4,11,50,male,7,,,,72500,,,,,0ee8d7f3,4,c9c50901,,,rule
30/06/2020 17:48,30/06/2020 17:50,0,100,122,1,30/06/2020 17:50,R_3gYhiH5pGuIyYCQ,,,,,anonymous,EN-GB,5,4,5,4,4,4,,4,18,34,male,5,,,,17500,,,,,09b4a1b4,1,188ce873,,,rule
30/06/2020 17:44,30/06/2020 17:50,0,100,361,1,30/06/2020 17:50,R_3ly57vmbBkgZgAx,,,,,anonymous,EN-GB,2,4,2,4,6,6,It sets a dangerous precedent for some sort of class discrepancies.,4,12,31,male,5,,,,50000,,,,,1ea9471b,3,1495b46b,,,precedent
30/06/2020 17:48,30/06/2020 17:50,0,100,116,1,30/06/2020 17:50,R_1K7TevnxVb9NNQ8,,,,,anonymous,EN-GB,6,2,4,4,5,5,public uprising,4,16,39,female,5,,,,100000,,,,,251ebe5c,5,1d94e4b0,,,rule
30/06/2020 17:44,30/06/2020 17:50,0,100,369,1,30/06/2020 17:50,R_Zef8J386elMkXu1,,,,,anonymous,EN-GB,4,5,5,4,6,6,"The proposals could lead to negative publicity for the hospital and firefighters. They could lead to riots and unrest. The proposals are unfair because the two victims are not treated equally. Perhaps the unemployed person did not have the same opportunities to succeed as the doctor. When evaluating the proposals with just your head, the doctor seems worth saving. However, you cannot separate your feelings from decision-making.",4,18,50,female,8,,,,132500,,,,,49542d61,6,160a51aa,,,oneoff
30/06/2020 17:44,30/06/2020 17:50,0,100,367,1,30/06/2020 17:50,R_30dXpXVn0IschP7,,,,,anonymous,EN-GB,1,7,1,7,6,7,"Choosing who lives based on status, or current job held, is unfair. ",4,16,34,female,2,,,,32500,,,,,782075c8,2,e43436d0,,,rule
30/06/2020 17:49,30/06/2020 17:50,0,100,92,1,30/06/2020 17:50,R_28Apj757Gy1ckLS,,,,,anonymous,EN-GB,6,2,6,2,2,2,,2,16,25,male,5,,,,50000,,,,,b13a5c96,3,19d7944f,,,precedent
30/06/2020 17:47,30/06/2020 17:50,0,100,183,1,30/06/2020 17:50,R_5vjEwnwPNfrYF4B,,,,,anonymous,EN-GB,6,7,6,7,6,7," It is illegal to harass or discriminate against someone because of so called ""protected characteristics"" ",1,26,30,male,5,,,,32500,,,,,80dae59e,2,aaaeb98b,,,oneoff
30/06/2020 17:45,30/06/2020 17:51,0,100,345,1,30/06/2020 17:51,R_3IXiAcKyMZwww0B,,,,,anonymous,EN-GB,5,7,5,6,6,7,It is just morally wrong to choose one person over another based on their social standing.  By choosing the more educated potentially useful person it is setting a  terrible trend. I just don't think people should be judged that way.,4,23,65,female,5,,,,72500,,,,,0acb65bf,4,19903807,,,oneoff
30/06/2020 17:49,30/06/2020 17:51,0,100,77,1,30/06/2020 17:51,R_5jUoHlgIHSZV5KN,,,,,anonymous,EN-GB,6,2,6,2,1,1,I don't believe they are unfair or would lead to negative consequences.,4,16,33,male,2,,,,32500,,,,,57c33ec7,2,1a781c36,,,oneoff
30/06/2020 17:49,30/06/2020 17:51,0,100,120,1,30/06/2020 17:51,R_1HczQaSmBWwoT5D,,,,,anonymous,EN-GB,5,6,5,5,6,6,I think all lives should be considered equal.,4,21,41,female,5,,,,50000,,,,,df5f97e6,3,dac1dc65,,,oneoff
30/06/2020 17:50,30/06/2020 17:51,0,100,45,1,30/06/2020 17:51,R_1Nm44knAIJBqSJd,,,,,anonymous,EN-GB,2,6,3,5,6,6,,4,16,43,male,5,,,,72500,,,,,f48aec80,4,a570cea4,,,rule
30/06/2020 17:49,30/06/2020 17:52,0,100,146,1,30/06/2020 17:52,R_ZsKusOcCbqhF2pj,,,,,anonymous,EN-GB,6,5,5,6,6,5,this survey proposals are unfair to nagative,4,22,-17689,female,5,,,,32500,,,,,f27a2d75,2,6324f641,,,rule
30/06/2020 17:50,30/06/2020 17:52,0,100,135,1,30/06/2020 17:52,R_3s493nRZWYmGdna,,,,,anonymous,EN-GB,5,4,5,4,3,3,I do not find the proposals unfair.,4,18,41,male,4,,,,100000,,,,,66fcd659,5,caca8b92,,,precedent
30/06/2020 17:46,30/06/2020 17:52,0,100,330,1,30/06/2020 17:52,R_1j7X7HZesbHIrVl,,,,,anonymous,EN-GB,4,4,4,5,4,4,"I don't think they're necessarily unfair, but I don't know that I'd go about it that way. ",4,17,33,male,5,,,,50000,,,,,73bd30e3,3,487820d6,,,rule
30/06/2020 17:49,30/06/2020 17:52,0,100,151,1,30/06/2020 17:52,R_3CO5IQIzSQngmak,,,,,anonymous,EN-GB,4,5,4,5,6,6,There are other ways to evaluate the importance of a person aside from their jobs.,4,18,39,female,5,,,,72500,,,,,e9d83fba,4,8d8ffba7,,,oneoff
30/06/2020 17:48,30/06/2020 17:52,0,100,207,1,30/06/2020 17:52,R_3HY3AAzPd3Use7Y,,,,,anonymous,EN-GB,6,7,6,5,6,6,confused,2,24,33,male,5,,,,50000,,,,,6708a1e3,3,13373ee7,,,rule
30/06/2020 17:51,30/06/2020 17:52,0,100,77,1,30/06/2020 17:52,R_ZKuqyCheM2OP7oZ,,,,,anonymous,EN-GB,5,4,5,3,3,4,,4,17,37,male,3,,,,100000,,,,,2d7feb43,5,29aef430,,,oneoff
30/06/2020 17:45,30/06/2020 17:52,0,100,431,1,30/06/2020 17:52,R_ZafA6mok5LBnTDH,,,,,anonymous,EN-GB,4,5,5,4,3,5,It's kinda unfair because all lives matter.,4,18,38,female,2,,,,32500,,,,,b01a07a2,2,d0fa02f2,,,rule
30/06/2020 17:46,30/06/2020 17:53,0,100,408,1,30/06/2020 17:53,R_2ZDokuJoun3meza,,,,,anonymous,EN-GB,6,5,6,5,7,7,The unemployed person may save more people than the doctor.,4,22,41,male,5,,,,72500,,,,,c1a0cd48,4,ef98aba4,,,precedent
30/06/2020 17:44,30/06/2020 17:53,0,100,525,1,30/06/2020 17:53,R_1lnl2D2qsrsJNz9,,,,,anonymous,EN-GB,3,5,3,5,4,5,"all lives are valuable, we should not judge on how each person is able to contribute to society",4,16,47,female,5,,,,132500,,,,,0f3a2964,6,eb2189ac,,,rule
30/06/2020 17:51,30/06/2020 17:53,0,100,96,1,30/06/2020 17:53,R_qVEnleyvZ26mfsZ,,,,,anonymous,EN-GB,5,3,5,3,3,3,,4,16,31,male,5,,,,17500,,,,,7b6d8c08,1,68d71b5a,,,precedent
